CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-08T09:11:45","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-07T22:41:55.324608","14.34220335","0.00021530","86.4007","160.8744","79.7967","280.3472","0","U","24946","999","58388","-0.00005929800000","-0.00000146","0.0000000000000","7155.800","100.402","779.205","776.124","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630046","68664162","0 IRIDIUM 33","1 24946U 97051C   08312.94577922 -.00000146 +00000-0 -59298-4 0  9996","2 24946 086.4007 160.8744 0002153 079.7967 280.3472 14.34220335583883"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-08T11:35:13","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-08T15:26:35.171231","14.34220461","0.00021710","86.4006","160.5834","82.0321","278.1121","0","U","24946","999","58398","-0.00003002100000","-0.00000064","0.0000000000000","7155.799","100.402","779.218","776.111","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630153","68669032","0 IRIDIUM 33","1 24946U 97051C   08313.64346263 -.00000064  00000-0 -30021-4 0  9998","2 24946 086.4006 160.5834 0002171 082.0321 278.1121 14.34220461583987"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-09T07:11:43","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-08T17:07:03.159264","14.34220459","0.00021720","86.4006","160.5543","81.6515","278.4927","0","U","24946","999","58399","-0.00002935900000","-0.00000062","0.0000000000000","7155.799","100.402","779.218","776.110","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630402","68679053","0 IRIDIUM 33","1 24946U 97051C   08313.71323101 -.00000062 +00000-0 -29359-4 0  9992","2 24946 086.4006 160.5543 0002172 081.6515 278.4927 14.34220459583990"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-09T07:11:43","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-08T19:22:32.613023","14.31130382","0.00172540","74.0364","188.2734","286.5592","73.3666","0","U","22675","999","80415","0.00001997800000","0.00000027","0.0000000000000","7166.096","100.619","800.325","775.597","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","630402","68678683","0 COSMOS 2251","1 22675U 93036A   08313.80732191 +.00000027 +00000-0 +19978-4 0  9996","2 22675 074.0364 188.2734 0017254 286.5592 073.3666 14.31130382804152"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-08T23:03:23","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-09T03:45:50.614848","14.31130521","0.00173030","74.0360","187.6368","286.1381","73.7871","0","U","22675","999","80420","0.00002396000000","0.00000037","0.0000000000000","7166.096","100.619","800.360","775.561","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","630285","68671870","0 COSMOS 2251","1 22675U 93036A   08314.15683582  .00000037  00000-0  23960-4 0  9991","2 22675 074.0360 187.6368 0017303 286.1381 073.7871 14.31130521804204"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-09T09:50:07","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-09T14:53:06.969120","14.34220571","0.00021670","86.4005","160.1757","81.3131","278.8306","0","U","24946","999","58412","-0.00000874410000","-0.00000005","0.0000000000000","7155.799","100.402","779.215","776.113","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630481","68683485","0 IRIDIUM 33","1 24946U 97051C   08314.62021955 -.00000005  00000-0 -87441-5 0  9999","2 24946 086.4005 160.1757 0002167 081.3131 278.8306 14.34220571584123"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-10T07:11:45","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-09T16:33:34.964063","14.34220529","0.00021680","86.4005","160.1465","81.2731","278.8709","0","U","24946","999","58413","-0.00001173300000","-0.00000013","0.0000000000000","7155.799","100.402","779.215","776.113","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630779","68693887","0 IRIDIUM 33","1 24946U 97051C   08314.68998801 -.00000013 +00000-0 -11733-4 0  9997","2 24946 086.4005 160.1465 0002168 081.2731 278.8709 14.34220529584136"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-10T07:11:45","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-09T18:51:47.012255","14.31130400","0.00172980","74.0361","186.4910","284.9243","74.9979","0","U","22675","999","80429","0.00001531900000","0.00000014","0.0000000000000","7166.096","100.619","800.357","775.565","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","630779","68693531","0 COSMOS 2251","1 22675U 93036A   08314.78596079 +.00000014 +00000-0 +15319-4 0  9998","2 22675 074.0361 186.4910 0017298 284.9243 074.9979 14.31130400804298"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-10T08:23:33","18 SPCS","IRIDIUM 33","1997-051C","EARTH","TEME","UTC","SGP4","2008-11-10T14:19:38.800703","14.34220438","0.00021510","86.4003","159.7677","79.7697","280.3738","0","U","24946","999","58426","-0.00001335400000","-0.00000018","0.0000000000000","7155.799","100.402","779.204","776.125","PAYLOAD","LARGE","US","1997-09-14","TTMTR","","630881","68697916","0 IRIDIUM 33","1 24946U 97051C   08315.59697686 -.00000018  00000-0 -13354-4 0  9991","2 24946 086.4003 159.7677 0002151 079.7697 280.3738 14.34220438584261"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2008-11-10T14:44:10","18 SPCS","COSMOS 2251","1993-036A","EARTH","TEME","UTC","SGP4","2008-11-10T20:01:41.072159","14.31130277","0.00173140","74.0360","184.5816","282.7072","77.2139","0","U","22675","999","80444","0.00000830120000","-0.00000004","0.0000000000000","7166.096","100.619","800.369","775.554","PAYLOAD","LARGE","CIS","1993-06-16","PKMTR","","631022","68698595","0 COSMOS 2251","1 22675U 93036A   08315.83450315 -.00000004  00000-0  83012-5 0  9993","2 22675 074.0360 184.5816 0017314 282.7072 077.2139 14.31130277804449"
