CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-20T02:37:23","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-19T15:48:08.192160","14.34217262","0.00029610","86.3980","48.5613","106.6168","253.5353","0","U","43078","999","15782","0.00002466300000","0.00000089","0.0000000000000","7155.805","100.403","779.789","775.551","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2906183","168098612","0 IRIDIUM 153","1 43078U 17083J   20354.65842815  .00000089  00000-0  24663-4 0  9996","2 43078  86.3980  48.5613 0002961 106.6168 253.5353 14.34217262157822"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-19T20:03:32","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-19T14:07:40.189440","14.34217264","0.00029620","86.3980","48.5905","106.6913","253.4608","0","U","43078","999","15781","0.00002552200000","0.00000091","0.0000000000000","7155.805","100.403","779.790","775.551","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2905959","168072574","0 IRIDIUM 153","1 43078U 17083J   20354.58865960  .00000091  00000-0  25522-4 0  9992","2 43078  86.3980  48.5905 0002962 106.6913 253.4608 14.34217264157818"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-19T20:03:32","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-19T10:22:38.987616","14.31117507","0.00162420","65.0101","243.0282","282.2411","77.6854","0","U","18187","999","74711","-0.00000009948400","-0.00000100","0.0000000000000","7166.134","100.620","799.639","776.360","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2905959","168058082","0 COSMOS 1867","1 18187U 87060A   20354.43239569 -.00000100  00000-0 -99484-7 0  9995","2 18187  65.0101 243.0282 0016242 282.2411  77.6854 14.31117507747113"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-19T14:26:10","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-19T10:22:38.987616","14.31117507","0.00162420","65.0101","243.0282","282.2411","77.6854","0","U","18187","999","74734","-0.00000009948400","-0.00000100","0.0000000000000","7166.134","100.620","799.639","776.360","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2905743","168048633","0 COSMOS 1867","1 18187U 87060A   20354.43239569 -.00000100  00000-0 -99484-7 0  9995","2 18187  65.0101 243.0282 0016242 282.2411  77.6854 14.31117507747348"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-19T04:57:23","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-18T20:57:37.675008","14.31117531","0.00162230","65.0101","244.5927","282.2141","77.7126","0","U","18187","999","74703","0.00000023203000","-0.00000100","0.0000000000000","7166.134","100.620","799.625","776.374","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2905541","168026869","0 COSMOS 1867","1 18187U 87060A   20353.87335272 -.00000100  00000-0  23203-6 0  9994","2 18187  65.0101 244.5927 0016223 282.2141  77.7126 14.31117531747035"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-19T04:57:23","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-18T16:21:36.162720","14.34217107","0.00029450","86.3981","48.9695","107.5906","252.5611","0","U","43078","999","15768","0.00002607000000","0.00000093","0.0000000000000","7155.806","100.403","779.778","775.563","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2905541","168041364","0 IRIDIUM 153","1 43078U 17083J   20353.68166855  .00000093  00000-0  26070-4 0  9990","2 43078  86.3981  48.9695 0002945 107.5906 252.5611 14.34217107157687"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T22:16:09","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-18T16:21:36.162720","14.34217107","0.00029450","86.3981","48.9695","107.5906","252.5611","0","U","43078","999","15768","0.00002607000000","0.00000093","0.0000000000000","7155.806","100.403","779.778","775.563","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2905235","168017465","0 IRIDIUM 153","1 43078U 17083J   20353.68166855  .00000093  00000-0  26070-4 0  9990","2 43078  86.3981  48.9695 0002945 107.5906 252.5611 14.34217107157687"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T20:31:37","18 SPCS","IRIDIUM 153","2017-083J","EARTH","TEME","UTC","SGP4","2020-12-18T04:38:20.141088","14.34217055","0.00029320","86.3981","49.1737","107.9903","252.1612","0","U","43078","999","15761","0.00002775000000","0.00000098","0.0000000000000","7155.806","100.403","779.769","775.573","PAYLOAD","LARGE","US","2017-12-23","AFWTR","","2905225","168013211","0 IRIDIUM 153","1 43078U 17083J   20353.19328867  .00000098  00000-0  27750-4 0  9990","2 43078  86.3981  49.1737 0002932 107.9903 252.1612 14.34217055157616"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T20:31:37","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-18T04:11:21.042240","14.31117568","0.00162080","65.0102","246.5484","282.2296","77.6972","0","U","18187","999","74693","0.00000600900000","-0.00000084","0.0000000000000","7166.134","100.620","799.614","776.384","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2905225","168000064","0 COSMOS 1867","1 18187U 87060A   20353.17454910 -.00000084  00000-0  60090-5 0  9993","2 18187  65.0102 246.5484 0016208 282.2296  77.6972 14.31117568746936"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-12-18T06:16:10","18 SPCS","COSMOS 1867","1987-060A","EARTH","TEME","UTC","SGP4","2020-12-18T00:50:05.714304","14.31117570","0.00162020","65.0102","246.9395","282.2198","77.7071","0","U","18187","999","74714","0.00000656300000","-0.00000083","0.0000000000000","7166.134","100.620","799.610","776.389","PAYLOAD","LARGE","CIS","1987-07-10","TTMTR","","2904781","167985575","0 COSMOS 1867","1 18187U 87060A   20353.03478836 -.00000083  00000-0  65630-5 0  9995","2 18187  65.0102 246.9395 0016202 282.2198  77.7071 14.31117570747144"
